difficulty_level,problem,alt1,alt2,alt3,answer,original_word,batch,num_workers,num_correct,mean_RT
1,N9?IF9CA9IONS,N,R,T,alt3,NOTIFICATIONS,30,30,29,2.7048
7,M9?ER9ITY,N,R,T,alt3,MATERNITY,30,30,13,4.1633
4,S9?TLED,N,R,T,alt3,SETTLED,30,30,21,3.52
1,B9?TL9FI9LD,N,R,T,alt3,BATTLEFIELD,30,30,29,2.826
7,A9?RESS,N,R,T,alt3,ACTRESS,30,30,7,4.3346
6,A9?ER9NG,N,R,T,alt3,ALTERING,30,30,19,5.3011
1,C9?SS9CAL,A,E,I,alt1,CLASSICAL,31,30,29,2.7912
2,H9?LTHY,A,E,I,alt1,HEALTHY,31,30,26,2.7337
2,IR?QI,A,E,I,alt1,IRAQI,31,30,27,2.7461
4,A9?PTOR,A,E,I,alt1,ADAPTOR,31,30,22,3.5639
6,E9?LU9TI9NS,A,E,I,alt1,EVALUATIONS,31,30,18,4.7287
5,H9?VI9ST,A,E,I,alt1,HEAVIEST,31,30,19,4.4855
3,D9?BO9ICAL,A,E,I,alt1,DIABOLICAL,31,30,24,3.0945
1,G9?MOUR,A,E,I,alt1,GLAMOUR,31,30,30,2.4348
3,A9?ZI9GLY,A,E,I,alt1,AMAZINGLY,31,30,26,3.2048
5,D9?RTH,A,E,I,alt1,DEARTH,31,30,20,3.8732
1,F9?DB9CK,A,E,I,alt2,FEEDBACK,31,30,28,2.5932
3,N9?DED,A,E,I,alt2,NEEDED,31,30,26,3.2054
4,K9?PING,A,E,I,alt2,KEEPING,31,30,23,3.5463
3,E9?NT9ALLY,A,E,I,alt2,EVENTUALLY,31,30,24,3.1433
7,A9?RI9AS,A,E,I,alt2,AMERICAS,31,30,14,4.7738
3,T9?AS9RES,A,E,I,alt2,TREASURES,31,30,25,3.7483
1,Q9?ST9ON9BLE,A,E,I,alt2,QUESTIONABLE,31,30,29,2.7411
5,C9?ANSE,A,E,I,alt2,CLEANSE,31,30,20,3.5131
7,C9?VA9IER,A,E,I,alt2,CHEVALIER,31,30,8,4.619
4,FI?F,A,E,I,alt2,FIEF,31,30,22,4.2686
1,GO?NG,A,E,I,alt3,GOING,31,30,29,2.5172
1,IR?SH,A,E,I,alt3,IRISH,31,30,29,2.3728
1,G9?LTY,A,E,I,alt3,GUILTY,31,30,29,2.8799
1,T9?BUTE,A,E,I,alt3,TRIBUTE,31,30,30,2.5359
5,S9?RI9UA9ITY,A,E,I,alt3,SPIRITUALITY,31,30,18,3.7956
6,T9?NI9AD,A,E,I,alt3,TRINIDAD,31,30,13,3.9716
1,GU?LD,A,E,I,alt3,GUILD,31,30,30,2.6567
1,LA?R,A,E,I,alt3,LAIR,31,30,29,2.5291
7,S9?PU9AT9ON,A,E,I,alt3,STIPULATION,31,30,11,3.7894
4,T9?CKLE,A,E,I,alt3,TRICKLE,31,30,23,3.4152
1,LO?G,N,R,T,alt1,LONG,31,30,30,2.5131
4,C9?DI9ATES,N,R,T,alt1,CANDIDATES,31,30,21,2.9983
1,J9?CT9ON,N,R,T,alt1,JUNCTION,31,30,30,2.6062
1,DE?Y,N,R,T,alt1,DENY,31,30,29,2.6529
1,JU?K,N,R,T,alt1,JUNK,31,30,30,2.5991
2,F9?DA9EN9ALS,N,R,T,alt1,FUNDAMENTALS,31,30,28,2.9924
1,S9?SA9IO9AL,N,R,T,alt1,SENSATIONAL,31,30,30,2.7189
4,H9?DI9ORK,N,R,T,alt1,HANDIWORK,31,30,22,3.6292
1,M9?IP9LA9ION,N,R,T,alt1,MANIPULATION,31,30,28,2.7765
7,B9?IG9ANT,N,R,T,alt1,BENIGNANT,31,30,12,4.9452
6,L9?ICS,N,R,T,alt2,LYRICS,31,30,15,4.3492
7,S9?EAD,N,R,T,alt2,SPREAD,31,30,12,4.7062
2,J9?IS9IC9ION,N,R,T,alt2,JURISDICTION,31,30,27,3.1276
1,TU?BO,N,R,T,alt2,TURBO,31,30,30,2.5514
2,B9?DEN,N,R,T,alt2,BURDEN,31,30,27,3.3994
6,A9?AN9ED,N,R,T,alt2,ARRANGED,31,30,14,4.2679
5,W9?CE9TER,N,R,T,alt2,WORCESTER,31,30,19,3.3404
1,NO?M,N,R,T,alt2,NORM,31,30,29,2.7767
1,T9?MI9OL9GY,N,R,T,alt2,TERMINOLOGY,31,30,29,2.682
5,P9?TM9NT9AU,N,R,T,alt2,PORTMANTEAU,31,30,20,3.8263
5,N9?IVE,N,R,T,alt3,NATIVE,31,30,21,4.0939
2,D9?ER9INED,N,R,T,alt3,DETERMINED,31,30,27,3.2423
6,G9?HE9ED,N,R,T,alt3,GATHERED,31,30,19,4.7493
1,R9?IO9AL,N,R,T,alt3,RATIONAL,31,30,30,2.9517
2,N9?ABLY,N,R,T,alt3,NOTABLY,31,30,28,3.1456
7,A9?ENDS,N,R,T,alt3,ATTENDS,31,30,8,4.5965
5,N9?HI9GN9SS,N,R,T,alt3,NOTHINGNESS,31,30,21,4.0696
6,A9?RO9OMER,N,R,T,alt3,ASTRONOMER,31,30,15,4.7637
1,A9?ISAN,N,R,T,alt3,ARTISAN,31,30,29,3.0753
5,N9?RIC,N,R,T,alt3,NITRIC,31,30,19,4.5183
